Sensor,Data,Valor,Direcao_Saida,Unidade,Estado
MV-D06C-02,2019-01-22 13:40:00,218.83,Vazão,l/min,normal
MV-D06C-04,2019-01-22 13:40:00,1.13,Vazão,l/s,normal
MV-D06C-03,2019-01-22 13:40:00,9.96,Vazão,l/s,normal
MV-D06C-03,2019-01-22 13:40:00,597.52,Vazão,l/min,normal
MV-D06C-03,2019-01-22 13:40:00,0.00996,Vazão,m3/s,normal
MV-D06C-01,2019-01-22 13:40:00,0.0123,Vazão,m3/s,normal
MV-D06C-01,2019-01-22 13:40:00,12.3,Vazão,l/s,normal
MV-D06C-04,2019-01-22 13:40:00,0.00113,Vazão,m3/s,normal
MV-D06C-01,2019-01-22 13:40:00,738.17,Vazão,l/min,normal
MNA-SM-7538 (S),2019-01-22 13:55:00,101.18,Cota do NA,m,normal
MNA-SM-7531,2019-01-22 13:55:00,62.49,Cota do NA,m,normal
MNA-SM-7535 (S),2019-01-22 13:55:00,92.62,Cota do NA,m,normal
MNA-SM-7542 (I),2019-01-22 13:55:00,66.26,Cota do NA,m,normal
MNA-SM-7542 (S),2019-01-22 13:55:00,69.35,Cota do NA,m,normal
MNA-SM-7537 (S),2019-01-22 13:55:00,132.69,Cota do NA,m,normal
MNA-SM-7540 (I),2019-01-22 13:55:00,75.76,Cota do NA,m,normal
MNA-SM-7539 (I),2019-01-22 13:55:00,100.02,Cota do NA,m,normal
MNA-SM-7533,2019-01-22 13:55:00,60.88,Cota do NA,m,normal
MNA-SM-7535 (I),2019-01-22 13:55:00,88.74,Cota do NA,m,normal
MNA-SM-7541 (I),2019-01-22 13:55:00,90.6,Cota do NA,m,normal
MNA-SM-7541 (S),2019-01-22 13:55:00,90.89,Cota do NA,m,normal
MNA-SM-7502A (S),2019-01-22 13:55:00,110.11,Cota do NA,m,normal
MNA-SM-7538 (I),2019-01-22 13:55:00,91.99,Cota do NA,m,normal
MNA-SM-7502A (I),2019-01-22 13:55:00,81.14,Cota do NA,m,normal
MNA-SM-7500A (S),2019-01-22 13:55:00,91.27,Cota do NA,m,normal
MNA-SM-7500A (I),2019-01-22 13:55:00,84.82,Cota do NA,m,normal
MNA-SM-7539 (S),2019-01-22 13:55:00,100.4,Cota do NA,m,normal
MNA-SM-7537 (I),2019-01-22 13:55:00,83.44,Cota do NA,m,normal
MNA-SM-7540 (S),2019-01-22 13:55:00,130.73,Cota do NA,m,normal
MNA-SM-7534,2019-01-22 13:55:00,106.4,Cota do NA,m,normal
PZ-D06C-01,2019-01-28 13:20:00,84.33,Cota Piezométrica,m,normal
PZ-D06C-05,2019-01-28 13:20:00,12.35,Carga Piezométrica,m.c.a,normal
PZ-D06C-05,2019-01-28 13:20:00,62.62,Cota Piezométrica,m,normal
PZ-D06C-01,2019-01-28 13:20:00,0.0,Carga Piezométrica,m.c.a,normal
MV-D06C-03,2019-01-28 13:20:00,586.6,Vazão,l/min,normal
MV-D06C-03,2019-01-28 13:20:00,0.00978,Vazão,m3/s,normal
PZ-D06C-08,2019-01-28 13:20:00,60.23,Cota Piezométrica,m,normal
PZ-D06C-17A,2019-01-28 13:20:00,0.0,Carga Piezométrica,m.c.a,normal
PZ-D06C-17A,2019-01-28 13:20:00,55.28,Cota Piezométrica,m,normal
PZ-D06C-21,2019-01-28 13:20:00,13.17,Carga Piezométrica,m.c.a,normal
PZ-D06C-21,2019-01-28 13:20:00,78.12,Cota Piezométrica,m,normal
PZ-D06C-28,2019-01-28 13:20:00,13.91,Carga Piezométrica,m.c.a,normal
MV-D06C-03,2019-01-28 13:20:00,9.78,Vazão,l/s,normal
PZ-D06C-23,2019-01-28 13:20:00,7.44,Carga Piezométrica,m.c.a,normal
MV-D06C-04,2019-01-28 13:20:00,0.99,Vazão,l/s,normal
MV-D06C-04,2019-01-28 13:20:00,59.36,Vazão,l/min,normal
MV-D06C-04,2019-01-28 13:20:00,0.00099,Vazão,m3/s,normal
PZ-D06C-28,2019-01-28 13:20:00,63.73,Cota Piezométrica,m,normal
PZ-D06C-23,2019-01-28 13:20:00,49.33,Cota Piezométrica,m,normal
PZ-D06C-08,2019-01-28 13:20:00,10.34,Carga Piezométrica,m.c.a,normal
MNA-AEF1-02,2019-01-28 13:20:00,54.7,Cota do NA,m,normal
PZ-D06C-29,2019-01-28 13:20:00,49.96,Cota Piezométrica,m,normal
PZ-D06C-29,2019-01-28 13:20:00,0.44,Carga Piezométrica,m.c.a,normal
PZ-D06C-25,2019-01-28 13:20:00,0.65,Carga Piezométrica,m.c.a,normal
PZ-D06C-14,2019-01-28 13:20:00,9.24,Carga Piezométrica,m.c.a,normal
PZ-D06C-11,2019-01-28 13:20:00,39.22,Cota Piezométrica,m,normal
PZ-D06C-12,2019-01-28 13:20:00,13.57,Carga Piezométrica,m.c.a,normal
PZ-D06C-07,2019-01-28 13:20:00,11.66,Carga Piezométrica,m.c.a,normal
PZ-D06C-07,2019-01-28 13:20:00,61.5,Cota Piezométrica,m,normal
PZ-D06C-18A,2019-01-28 13:20:00,10.26,Carga Piezométrica,m.c.a,normal
PZ-D06C-18A,2019-01-28 13:20:00,45.4,Cota Piezométrica,m,normal
PZ-D06C-17,2019-01-28 13:20:00,0.0,Carga Piezométrica,m.c.a,normal
PZ-D06C-20,2019-01-28 13:20:00,83.36,Cota Piezométrica,m,normal
PZ-D06C-20,2019-01-28 13:20:00,11.17,Carga Piezométrica,m.c.a,normal
PZ-D06C-19,2019-01-28 13:20:00,45.9,Cota Piezométrica,m,normal
PZ-D06C-19,2019-01-28 13:20:00,0.65,Carga Piezométrica,m.c.a,normal
PZ-D06C-25,2019-01-28 13:20:00,61.65,Cota Piezométrica,m,normal
PZ-D06C-24,2019-01-28 13:20:00,7.58,Carga Piezométrica,m.c.a,normal
MV-D06C-01,2019-01-28 13:20:00,0.01169,Vazão,m3/s,normal
MV-D06C-01,2019-01-28 13:20:00,701.33,Vazão,l/min,normal
MV-D06C-01,2019-01-28 13:20:00,11.69,Vazão,l/s,normal
PZ-D06C-09,2019-01-28 13:20:00,46.25,Cota Piezométrica,m,normal
PZ-D06C-09,2019-01-28 13:20:00,0.34,Carga Piezométrica,m.c.a,normal
PZ-D06C-22,2019-01-28 13:20:00,67.59,Cota Piezométrica,m,normal
PZ-D06C-22,2019-01-28 13:20:00,11.79,Carga Piezométrica,m.c.a,normal
PZ-D06C-17,2019-01-28 13:20:00,55.16,Cota Piezométrica,m,normal
PZ-D06C-27,2019-01-28 13:20:00,13.79,Carga Piezométrica,m.c.a,normal
PZ-D06C-27,2019-01-28 13:20:00,45.72,Cota Piezométrica,m,normal
PZ-D06C-24,2019-01-28 13:20:00,50.58,Cota Piezométrica,m,normal
PZ-D06C-15,2019-01-28 13:20:00,53.54,Cota Piezométrica,m,normal
PZ-D06C-12,2019-01-28 13:20:00,45.23,Cota Piezométrica,m,normal
PZ-D06C-04,2019-01-28 13:20:00,58.79,Cota Piezométrica,m,normal
PZ-D06C-11,2019-01-28 13:20:00,0.0,Carga Piezométrica,m.c.a,normal
PZ-D06C-26,2019-01-28 13:20:00,55.03,Cota Piezométrica,m,normal
PZ-D06C-26,2019-01-28 13:20:00,7.15,Carga Piezométrica,m.c.a,normal
PZ-D06C-13,2019-01-28 13:20:00,38.97,Cota Piezométrica,m,normal
PZ-D06C-13,2019-01-28 13:20:00,9.39,Carga Piezométrica,m.c.a,normal
PZ-D06C-02,2019-01-28 13:20:00,10.25,Carga Piezométrica,m.c.a,normal
PZ-D06C-02,2019-01-28 13:20:00,85.18,Cota Piezométrica,m,normal
MV-D06C-02,2019-01-28 13:20:00,4.06,Vazão,l/s,normal
MV-D06C-02,2019-01-28 13:20:00,0.00406,Vazão,m3/s,normal
PZ-D06C-15,2019-01-28 13:20:00,0.0,Carga Piezométrica,m.c.a,normal
PZ-D06C-14,2019-01-28 13:20:00,38.06,Cota Piezométrica,m,normal
PZ-D06C-03,2019-01-28 13:20:00,7.15,Carga Piezométrica,m.c.a,normal
MNA-AEF1-01,2019-01-28 13:20:00,63.83,Cota do NA,m,normal
PZ-D06C-06,2019-01-28 13:20:00,0.62,Carga Piezométrica,m.c.a,normal
PZ-D06C-06,2019-01-28 13:20:00,60.34,Cota Piezométrica,m,normal
PZ-D06C-10,2019-01-28 13:20:00,48.98,Cota Piezométrica,m,normal
PZ-D06C-10,2019-01-28 13:20:00,21.35,Carga Piezométrica,m.c.a,normal
PZ-D06C-16,2019-01-28 13:20:00,8.06,Carga Piezométrica,m.c.a,normal
PZ-D06C-16,2019-01-28 13:20:00,53.16,Cota Piezométrica,m,normal
PZ-D06C-04,2019-01-28 13:20:00,0.0,Carga Piezométrica,m.c.a,normal
MV-D06C-02,2019-01-28 13:20:00,243.68,Vazão,l/min,normal
PZ-D06C-03,2019-01-28 13:20:00,82.04,Cota Piezométrica,m,normal
MV-D06C-02,2019-02-05 13:25:00,0.00365,Vazão,m3/s,normal
MV-D06C-02,2019-02-05 13:25:00,3.65,Vazão,l/s,normal
MV-D06C-01,2019-02-05 13:25:00,7.44,Vazão,l/s,normal
MV-D06C-01,2019-02-05 13:25:00,446.14,Vazão,l/min,normal
MV-D06C-01,2019-02-05 13:25:00,0.00744,Vazão,m3/s,normal
MV-D06C-02,2019-02-05 13:25:00,218.83,Vazão,l/min,normal
MV-D06C-03,2019-02-05 13:25:00,586.6,Vazão,l/min,normal
MV-D06C-04,2019-02-05 13:25:00,0.74,Vazão,l/s,normal
MV-D06C-04,2019-02-05 13:25:00,0.00074,Vazão,m3/s,normal
MV-D06C-03,2019-02-05 13:25:00,0.00978,Vazão,m3/s,normal
MV-D06C-03,2019-02-05 13:25:00,9.78,Vazão,l/s,normal
MV-D06C-04,2019-02-05 13:25:00,44.22,Vazão,l/min,normal
MNA-SM-7533,2019-02-05 16:15:00,61.16,Cota do NA,m,normal
MNA-SM-7541 (I),2019-02-05 16:15:00,89.93,Cota do NA,m,normal
MNA-SM-7537 (I),2019-02-05 16:15:00,83.55,Cota do NA,m,normal
MNA-SM-7542 (I),2019-02-05 16:15:00,66.48,Cota do NA,m,normal
MNA-SM-7535 (S),2019-02-05 16:15:00,92.94,Cota do NA,m,normal
MNA-SM-7542 (S),2019-02-05 16:15:00,70.65,Cota do NA,m,normal
MNA-SM-7537 (S),2019-02-05 16:15:00,132.69,Cota do NA,m,normal
MNA-SM-7541 (S),2019-02-05 16:15:00,90.25,Cota do NA,m,normal
MNA-SM-7531,2019-02-05 16:15:00,62.56,Cota do NA,m,normal
MNA-SM-7535 (I),2019-02-05 16:15:00,88.75,Cota do NA,m,normal
PZ-D06C-17,2019-02-11 11:17:00,0.0,Carga Piezométrica,m.c.a,normal
PZ-D06C-15,2019-02-11 11:17:00,53.54,Cota Piezométrica,m,normal
PZ-D06C-17,2019-02-11 11:17:00,55.16,Cota Piezométrica,m,normal
MV-D06C-01,2019-02-11 11:17:00,503.52,Vazão,l/min,normal
PZ-D06C-25,2019-02-11 11:17:00,0.7,Carga Piezométrica,m.c.a,normal
PZ-D06C-25,2019-02-11 11:17:00,61.7,Cota Piezométrica,m,normal
PZ-D06C-01,2019-02-11 11:17:00,0.0,Carga Piezométrica,m.c.a,normal
PZ-D06C-15,2019-02-11 11:17:00,0.0,Carga Piezométrica,m.c.a,normal
PZ-D06C-01,2019-02-11 11:17:00,84.33,Cota Piezométrica,m,normal
PZ-D06C-24,2019-02-11 11:17:00,50.45,Cota Piezométrica,m,normal
PZ-D06C-24,2019-02-11 11:17:00,7.45,Carga Piezométrica,m.c.a,normal
PZ-D06C-05,2019-02-11 11:17:00,62.68,Cota Piezométrica,m,normal
PZ-D06C-12,2019-02-11 11:17:00,13.19,Carga Piezométrica,m.c.a,normal
PZ-D06C-11,2019-02-11 11:17:00,0.0,Carga Piezométrica,m.c.a,normal
PZ-D06C-11,2019-02-11 11:17:00,39.22,Cota Piezométrica,m,normal
PZ-D06C-26,2019-02-11 11:17:00,54.77,Cota Piezométrica,m,normal
PZ-D06C-13,2019-02-11 11:17:00,9.39,Carga Piezométrica,m.c.a,normal
MV-D06C-02,2019-02-11 11:17:00,0.00355,Vazão,m3/s,normal
MV-D06C-02,2019-02-11 11:17:00,212.87,Vazão,l/min,normal
MV-D06C-04,2019-02-11 11:17:00,44.22,Vazão,l/min,normal
PZ-D06C-14,2019-02-11 11:17:00,9.19,Carga Piezométrica,m.c.a,normal
PZ-D06C-14,2019-02-11 11:17:00,38.01,Cota Piezométrica,m,normal
MV-D06C-04,2019-02-11 11:17:00,0.74,Vazão,l/s,normal
PZ-D06C-06,2019-02-11 11:17:00,0.54,Carga Piezométrica,m.c.a,normal
PZ-D06C-10,2019-02-11 11:17:00,21.55,Carga Piezométrica,m.c.a,normal
MNA-AEF1-01,2019-02-11 11:17:00,64.21,Cota do NA,m,normal
MNA-AEF1-02,2019-02-11 11:17:00,54.38,Cota do NA,m,normal
PZ-D06C-06,2019-02-11 11:17:00,60.26,Cota Piezométrica,m,normal
MV-D06C-04,2019-02-11 11:17:00,0.00074,Vazão,m3/s,normal
PZ-D06C-02,2019-02-11 11:17:00,10.23,Carga Piezométrica,m.c.a,normal
PZ-D06C-02,2019-02-11 11:17:00,85.16,Cota Piezométrica,m,normal
PZ-D06C-10,2019-02-11 11:17:00,49.18,Cota Piezométrica,m,normal
PZ-D06C-07,2019-02-11 11:17:00,61.33,Cota Piezométrica,m,normal
PZ-D06C-13,2019-02-11 11:17:00,38.97,Cota Piezométrica,m,normal
PZ-D06C-05,2019-02-11 11:17:00,12.41,Carga Piezométrica,m.c.a,normal
PZ-D06C-26,2019-02-11 11:17:00,6.89,Carga Piezométrica,m.c.a,normal
PZ-D06C-07,2019-02-11 11:17:00,11.49,Carga Piezométrica,m.c.a,normal
PZ-D06C-28,2019-02-11 11:17:00,63.55,Cota Piezométrica,m,normal
MV-D06C-02,2019-02-11 11:17:00,3.55,Vazão,l/s,normal
PZ-D06C-12,2019-02-11 11:17:00,44.85,Cota Piezométrica,m,normal
PZ-D06C-17A,2019-02-11 11:17:00,55.28,Cota Piezométrica,m,normal
PZ-D06C-17A,2019-02-11 11:17:00,0.0,Carga Piezométrica,m.c.a,normal
PZ-D06C-28,2019-02-11 11:17:00,13.73,Carga Piezométrica,m.c.a,normal
PZ-D06C-21,2019-02-11 11:17:00,13.09,Carga Piezométrica,m.c.a,normal
PZ-D06C-23,2019-02-11 11:17:00,48.33,Cota Piezométrica,m,normal
PZ-D06C-23,2019-02-11 11:17:00,6.44,Carga Piezométrica,m.c.a,normal
PZ-D06C-04,2019-02-11 11:17:00,0.0,Carga Piezométrica,m.c.a,normal
PZ-D06C-22,2019-02-11 11:17:00,11.41,Carga Piezométrica,m.c.a,normal
PZ-D06C-22,2019-02-11 11:17:00,67.21,Cota Piezométrica,m,normal
PZ-D06C-08,2019-02-11 11:17:00,60.13,Cota Piezométrica,m,normal
PZ-D06C-08,2019-02-11 11:17:00,10.24,Carga Piezométrica,m.c.a,normal
MV-D06C-03,2019-02-11 11:17:00,9.78,Vazão,l/s,normal
PZ-D06C-27,2019-02-11 11:17:00,45.62,Cota Piezométrica,m,normal
MV-D06C-03,2019-02-11 11:17:00,586.6,Vazão,l/min,normal
PZ-D06C-27,2019-02-11 11:17:00,13.69,Carga Piezométrica,m.c.a,normal
MV-D06C-03,2019-02-11 11:17:00,0.00978,Vazão,m3/s,normal
PZ-D06C-03,2019-02-11 11:17:00,81.99,Cota Piezométrica,m,normal
PZ-D06C-03,2019-02-11 11:17:00,7.1,Carga Piezométrica,m.c.a,normal
MV-D06C-01,2019-02-11 11:17:00,8.39,Vazão,l/s,normal
PZ-D06C-19,2019-02-11 11:17:00,45.71,Cota Piezométrica,m,normal
PZ-D06C-04,2019-02-11 11:17:00,58.79,Cota Piezométrica,m,normal
PZ-D06C-21,2019-02-11 11:17:00,78.04,Cota Piezométrica,m,normal
PZ-D06C-20,2019-02-11 11:17:00,11.03,Carga Piezométrica,m.c.a,normal
MV-D06C-01,2019-02-11 11:17:00,0.00839,Vazão,m3/s,normal
PZ-D06C-16,2019-02-11 11:17:00,8.06,Carga Piezométrica,m.c.a,normal
PZ-D06C-20,2019-02-11 11:17:00,83.22,Cota Piezométrica,m,normal
PZ-D06C-09,2019-02-11 11:17:00,46.25,Cota Piezométrica,m,normal
PZ-D06C-16,2019-02-11 11:17:00,53.16,Cota Piezométrica,m,normal
PZ-D06C-29,2019-02-11 11:17:00,0.16,Carga Piezométrica,m.c.a,normal
PZ-D06C-19,2019-02-11 11:17:00,0.46,Carga Piezométrica,m.c.a,normal
PZ-D06C-29,2019-02-11 11:17:00,49.68,Cota Piezométrica,m,normal
PZ-D06C-09,2019-02-11 11:17:00,0.34,Carga Piezométrica,m.c.a,normal
MNA-SM-7539 (I),2019-02-19 14:40:00,100.22,Cota do NA,m,normal
MNA-SM-7500A (S),2019-02-19 14:40:00,91.27,Cota do NA,m,normal
MNA-SM-7502A (S),2019-02-19 14:40:00,127.86,Cota do NA,m,normal
MNA-SM-7539 (S),2019-02-19 14:40:00,100.4,Cota do NA,m,normal
MNA-SM-7534,2019-02-19 14:40:00,110.81,Cota do NA,m,normal
MNA-SM-7542 (S),2019-02-19 14:40:00,70.64,Cota do NA,m,normal
MNA-SM-7538 (S),2019-02-19 14:40:00,101.18,Cota do NA,m,normal
MNA-SM-7538 (I),2019-02-19 14:40:00,91.95,Cota do NA,m,normal
MNA-SM-7535 (S),2019-02-19 14:40:00,93.29,Cota do NA,m,normal
MNA-SM-7540 (S),2019-02-19 14:40:00,130.47,Cota do NA,m,normal
MNA-SM-7531,2019-02-19 14:40:00,62.81,Cota do NA,m,normal
MNA-SM-7537 (I),2019-02-19 14:40:00,83.55,Cota do NA,m,normal
MNA-SM-7533,2019-02-19 14:40:00,61.33,Cota do NA,m,normal
MNA-SM-7542 (I),2019-02-19 14:40:00,66.71,Cota do NA,m,normal
MNA-SM-7540 (I),2019-02-19 14:40:00,76.87,Cota do NA,m,normal
MNA-SM-7502A (I),2019-02-19 14:40:00,82.09,Cota do NA,m,normal
MNA-SM-7500A (I),2019-02-19 14:40:00,85.81,Cota do NA,m,normal
MNA-SM-7541 (I),2019-02-19 14:40:00,89.82,Cota do NA,m,normal
MNA-SM-7535 (I),2019-02-19 14:40:00,88.72,Cota do NA,m,normal
MNA-SM-7537 (S),2019-02-19 14:40:00,133.6,Cota do NA,m,normal
MNA-SM-7541 (S),2019-02-19 14:40:00,89.6,Cota do NA,m,normal
MV-D06C-04,2019-02-19 16:00:00,41.95,Vazão,l/min,normal
MV-D06C-02,2019-02-19 16:00:00,243.68,Vazão,l/min,normal
MV-D06C-02,2019-02-19 16:00:00,4.06,Vazão,l/s,normal
MV-D06C-03,2019-02-19 16:00:00,608.56,Vazão,l/min,normal
MV-D06C-01,2019-02-19 16:00:00,513.49,Vazão,l/min,normal
MV-D06C-01,2019-02-19 16:00:00,0.00856,Vazão,m3/s,normal
MV-D06C-01,2019-02-19 16:00:00,8.56,Vazão,l/s,normal
MV-D06C-04,2019-02-19 16:00:00,0.7,Vazão,l/s,normal
MV-D06C-03,2019-02-19 16:00:00,0.01014,Vazão,m3/s,normal
MV-D06C-02,2019-02-19 16:00:00,0.00406,Vazão,m3/s,normal
MV-D06C-03,2019-02-19 16:00:00,10.14,Vazão,l/s,normal
MV-D06C-04,2019-02-19 16:00:00,0.0007,Vazão,m3/s,normal
PZ-D06C-16,2019-03-11 11:11:00,53.2,Cota Piezométrica,m,normal
PZ-D06C-16,2019-03-11 11:11:00,8.1,Carga Piezométrica,m.c.a,normal
PZ-D06C-15,2019-03-11 11:13:00,0.0,Carga Piezométrica,m.c.a,normal
PZ-D06C-15,2019-03-11 11:13:00,53.54,Cota Piezométrica,m,normal
PZ-D06C-06,2019-03-11 11:17:00,0.61,Carga Piezométrica,m.c.a,normal
PZ-D06C-06,2019-03-11 11:17:00,60.33,Cota Piezométrica,m,normal
PZ-D06C-07,2019-03-11 11:17:00,11.72,Carga Piezométrica,m.c.a,normal
PZ-D06C-07,2019-03-11 11:17:00,61.56,Cota Piezométrica,m,normal
PZ-D06C-10,2019-03-11 11:18:00,49.64,Cota Piezométrica,m,normal
PZ-D06C-10,2019-03-11 11:18:00,22.01,Carga Piezométrica,m.c.a,normal
PZ-D06C-09,2019-03-11 11:19:00,46.25,Cota Piezométrica,m,normal
PZ-D06C-09,2019-03-11 11:19:00,0.34,Carga Piezométrica,m.c.a,normal
PZ-D06C-04,2019-03-11 11:24:00,0.0,Carga Piezométrica,m.c.a,normal
PZ-D06C-04,2019-03-11 11:24:00,58.79,Cota Piezométrica,m,normal
PZ-D06C-05,2019-03-11 11:24:00,62.78,Cota Piezométrica,m,normal
PZ-D06C-05,2019-03-11 11:24:00,12.51,Carga Piezométrica,m.c.a,normal
PZ-D06C-11,2019-03-11 11:27:00,39.22,Cota Piezométrica,m,normal
PZ-D06C-11,2019-03-11 11:27:00,0.0,Carga Piezométrica,m.c.a,normal
PZ-D06C-12,2019-03-11 11:28:00,45.69,Cota Piezométrica,m,normal
PZ-D06C-12,2019-03-11 11:28:00,14.03,Carga Piezométrica,m.c.a,normal
PZ-D06C-01,2019-03-11 11:28:00,0.0,Carga Piezométrica,m.c.a,normal
PZ-D06C-01,2019-03-11 11:28:00,84.33,Cota Piezométrica,m,normal
PZ-D06C-02,2019-03-11 11:29:00,10.23,Carga Piezométrica,m.c.a,normal
PZ-D06C-02,2019-03-11 11:29:00,85.16,Cota Piezométrica,m,normal
PZ-D06C-03,2019-03-11 11:31:00,82.03,Cota Piezométrica,m,normal
PZ-D06C-03,2019-03-11 11:31:00,7.14,Carga Piezométrica,m.c.a,normal
PZ-D06C-21,2019-03-11 11:34:00,13.15,Carga Piezométrica,m.c.a,normal
PZ-D06C-21,2019-03-11 11:34:00,78.1,Cota Piezométrica,m,normal
PZ-D06C-17A,2019-03-11 11:37:00,0.0,Carga Piezométrica,m.c.a,normal
PZ-D06C-17A,2019-03-11 11:37:00,55.28,Cota Piezométrica,m,normal
PZ-D06C-18A,2019-03-11 11:38:00,10.34,Carga Piezométrica,m.c.a,normal
PZ-D06C-18A,2019-03-11 11:38:00,45.48,Cota Piezométrica,m,normal
PZ-D06C-28,2019-03-11 11:39:00,63.71,Cota Piezométrica,m,normal
PZ-D06C-28,2019-03-11 11:39:00,13.89,Carga Piezométrica,m.c.a,normal
PZ-D06C-17,2019-03-11 11:42:00,0.0,Carga Piezométrica,m.c.a,normal
PZ-D06C-17,2019-03-11 11:42:00,55.16,Cota Piezométrica,m,normal
PZ-D06C-26,2019-03-11 11:42:00,7.19,Carga Piezométrica,m.c.a,normal
PZ-D06C-26,2019-03-11 11:42:00,55.07,Cota Piezométrica,m,normal
PZ-D06C-24,2019-03-11 11:50:00,50.76,Cota Piezométrica,m,normal
PZ-D06C-24,2019-03-11 11:50:00,7.76,Carga Piezométrica,m.c.a,normal
PZ-D06C-22,2019-03-11 11:52:00,67.55,Cota Piezométrica,m,normal
PZ-D06C-22,2019-03-11 11:52:00,11.75,Carga Piezométrica,m.c.a,normal
PZ-D06C-08,2019-03-11 11:54:00,10.61,Carga Piezométrica,m.c.a,normal
PZ-D06C-08,2019-03-11 11:54:00,60.5,Cota Piezométrica,m,normal
PZ-D06C-29,2019-03-11 11:55:00,0.25,Carga Piezométrica,m.c.a,normal
PZ-D06C-29,2019-03-11 11:55:00,49.77,Cota Piezométrica,m,normal
PZ-D06C-23,2019-03-11 11:56:00,8.75,Carga Piezométrica,m.c.a,normal
PZ-D06C-23,2019-03-11 11:56:00,50.64,Cota Piezométrica,m,normal
PZ-D06C-13,2019-03-11 11:58:00,39.32,Cota Piezométrica,m,normal
PZ-D06C-13,2019-03-11 11:58:00,9.74,Carga Piezométrica,m.c.a,normal
PZ-D06C-14,2019-03-11 12:00:00,9.25,Carga Piezométrica,m.c.a,normal
PZ-D06C-14,2019-03-11 12:00:00,38.07,Cota Piezométrica,m,normal
PZ-D06C-27,2019-03-11 12:08:00,45.84,Cota Piezométrica,m,normal
PZ-D06C-27,2019-03-11 12:08:00,13.91,Carga Piezométrica,m.c.a,normal
PZ-D06C-19,2019-03-11 12:14:00,0.79,Carga Piezométrica,m.c.a,normal
PZ-D06C-19,2019-03-11 12:14:00,46.04,Cota Piezométrica,m,normal
PZ-D06C-25,2019-03-11 12:15:00,62.06,Cota Piezométrica,m,normal
PZ-D06C-25,2019-03-11 12:15:00,1.06,Carga Piezométrica,m.c.a,normal
PZ-D06C-20,2019-03-11 12:21:00,11.12,Carga Piezométrica,m.c.a,normal
PZ-D06C-20,2019-03-11 12:21:00,83.31,Cota Piezométrica,m,normal
MV-D06C-01,2019-03-14 14:58:00,11.89,Vazão,l/s,normal
MV-D06C-01,2019-03-14 14:58:00,0.01189,Vazão,m3/s,normal
MV-D06C-01,2019-03-14 14:58:00,713.49,Vazão,l/min,normal
MV-D06C-02,2019-03-14 14:59:00,4.06,Vazão,l/s,normal
MV-D06C-02,2019-03-14 14:59:00,0.00406,Vazão,m3/s,normal
